Date;1577100
1985-01-01;0.624726358459605
1985-02-01;0.461253309412491
1985-03-01;0.436280680563398
1985-04-01;0.83836871876077
1985-05-01;1.05303310842217
1985-06-01;0.802293271663047
1985-07-01;2.72463838987144
1985-08-01;6.29278543856556
1985-09-01;4.95801131522435
1985-10-01;2.80666179317695
1985-11-01;1.81543375436843
1985-12-01;1.24096967555922
1986-01-01;0.92126644557778
1986-02-01;1.11518096197114
1986-03-01;1.2116663800784
1986-04-01;1.94096001183424
1986-05-01;1.71392301639694
1986-06-01;2.05892032595022
1986-07-01;3.43184691007089
1986-08-01;4.93745828878832
1986-09-01;4.59456202886099
1986-10-01;2.72080761387323
1986-11-01;1.74059000282576
1986-12-01;1.23221879098237
1987-01-01;0.908911617108866
1987-02-01;0.896735662415503
1987-03-01;1.97615900560791
1987-04-01;2.25559649890031
1987-05-01;3.33799924868729
1987-06-01;2.21638143157863
1987-07-01;2.31525471985131
1987-08-01;4.58531222327291
1987-09-01;3.4401058009731
1987-10-01;2.25929010420969
1987-11-01;1.43820558204834
1987-12-01;1.00668015136813
1988-01-01;0.822276826454963
1988-02-01;1.04716523072231
1988-03-01;0.779466500671517
1988-04-01;1.17369067416726
1988-05-01;0.817550814538486
1988-06-01;0.763992199904103
1988-07-01;2.96423724456127
1988-08-01;6.47159827751817
1988-09-01;6.79946003518882
1988-10-01;3.88940783186964
1988-11-01;2.39192964633884
1988-12-01;1.61557689307824
1989-01-01;1.26402483761088
1989-02-01;1.34013776427407
1989-03-01;2.31477054886043
1989-04-01;3.4358051818442
1989-05-01;2.1411888826009
1989-06-01;1.88354235505557
1989-07-01;3.72620193742484
1989-08-01;6.54900035953114
1989-09-01;5.51197581131442
1989-10-01;3.37110910949541
1989-11-01;2.16790132961968
1989-12-01;1.79407128580123
1990-01-01;1.40606559147846
1990-02-01;3.02383266512216
1990-03-01;3.11813657777674
1990-04-01;3.76539333264702
1990-05-01;2.46166432720006
1990-06-01;1.82069972409332
1990-07-01;4.12866302267638
1990-08-01;5.84503217596756
1990-09-01;5.5338705059342
1990-10-01;3.12639407220848
1990-11-01;1.97819355430004
1990-12-01;1.32303563556265
1991-01-01;0.993113934546346
1991-02-01;1.02728926077963
1991-03-01;1.77973791422253
1991-04-01;1.40815316706582
1991-05-01;1.25133753962667
1991-06-01;1.12579708531512
1991-07-01;2.53779797672886
1991-08-01;4.38780145506172
1991-09-01;3.58747850212028
1991-10-01;2.27229547043432
1991-11-01;1.43712264251454
1991-12-01;1.06843801056152
1992-01-01;1.063889369614
1992-02-01;1.07048611511056
1992-03-01;0.911204916327972
1992-04-01;1.19086353157925
1992-05-01;1.04484388592375
1992-06-01;0.988435977975251
1992-07-01;1.99802944299486
1992-08-01;5.42366477714819
1992-09-01;4.66954676030194
1992-10-01;3.24182731667264
1992-11-01;2.17221727523171
1992-12-01;1.54647392617337
1993-01-01;1.43906126833427
1993-02-01;1.74685177438098
1993-03-01;1.27882791295647
1993-04-01;2.71813848862746
1993-05-01;3.05331885655944
1993-06-01;2.25710053894603
1993-07-01;4.68556641498827
1993-08-01;6.17515129081137
1993-09-01;5.59459345378661
1993-10-01;3.80103933888131
1993-11-01;2.34039851419643
1993-12-01;1.5753838630854
1994-01-01;1.12183635382476
1994-02-01;0.829400681233546
1994-03-01;1.03100935740182
1994-04-01;1.10893159659525
